,title,description,publishedAt,channelId,videoId,channelTitle,liveBroadcastContent
96,US China Trade Deal - BBC News,The US and China have signed a partial trade deal -- aimed at easing the 18-month trade conflict -- between the world's two biggest economies. President ...,2020-01-15T22:40:37Z,UC16niRr50-MSBwiO3YDb3RA,bMp925xQQ8Y,BBC News,none
97,Trump admits he has &#39;second thoughts&#39; about U.S.-China trade war,"Today at the G7 summit in France, U.S. President Donald Trump admitted he has 'second thoughts' about the current U.S.-China trade war. »»» Subscribe to ...",2019-08-25T17:51:48Z,UCuFFtHWoLl5fauMMD5Ww2jA,23xn8sQK-hg,CBC News,none
98,"&#39;US-China trade war to benefit India&#39;- Mark Mobius, founder of Mobius Capital Partners LLP",Joseph Bernhard Mark Mobius is an emerging markets fund manager and founder of Mobius Capital Partners LLP. He talks about how the trade war between ...,2018-12-18T09:04:53Z,UCI_mwTKUhicNzFrhm33MzBQ,hV-K-hXddy8,ET NOW,none
99,US-China trade war dominates G7 summit,"The US-China trade war has overshadowed other issues at the G7 summit in Biarritz, France. After a weekend of intense feuding and tit-for-tat tariffs, US ...",2019-08-26T12:47:47Z,UC83jt4dlz1Gjl58fzQrrKZg,b9xlcTGaLBE,CNA,none
100,US-China trade war dominates G7 summit,"The US-China trade war has overshadowed other issues at the G7 summit in Biarritz, France. After a weekend of intense feuding and tit-for-tat tariffs, US ...",2019-08-26T12:47:47Z,UC83jt4dlz1Gjl58fzQrrKZg,b9xlcTGaLBE,CNA,none
101,Alibaba&#39;s Ma Warns U.S-China Trade War Can Drag On for 20 Years,Sep.18 -- Billionaire Jack Ma warned that the trade war between the United States and China can last longer and have a bigger impact than most people believe ...,2018-09-18T13:26:20Z,UCIALMKvObZNtJ6AmdCLP7Lg,65Vm6MSsApk,Bloomberg Markets and Finance,none
102,Is China Weaponizing Its Currency? | US China Trade War,The US and China are in a trade war and China is weaponizing its currency to fight back. But who will be the real loser? American businesses and farmers?,2019-08-14T18:00:03Z,UCgFP46yVT-GG4o1TgXn-04Q,TlbXMx8c8Lc,China Uncensored,none
103,Atlantic Council CEO Fred Kempe: The US-China trade war could persist for a few decades,"President Trump announced another round of tariffs on roughly $300 billion worth of goods. Fred Kempe, president and CEO of the Atlantic Council, joins ...",2019-08-02T12:47:37Z,UCrp_UI8XtuYfpiqluWLD7Lw,D9nq_nkzQeY,CNBC Television,none
104,How American Farmers Are Weathering the U.S.-China Trade War,"Dec.02 -- Tom Halverson, chief executive officer at Cobank, discusses how the U.S.-China trade war and product tariffs are impacting American farmers.",2019-12-02T20:47:36Z,UCV61VqLMr2eIhH4f51PV0gA,dWl1izeGud4,Bloomberg Politics,none
105,Jack Ma urges business leaders to help stop US-China trade war,"Subscribe to our YouTube channel here: https://sc.mp/2kAfuvJ Speaking at the opening of the World Trade Organisation's 2018 Public Forum, Alibaba ...",2018-10-04T09:00:00Z,UC4SUWizzKc1tptprBkWjX2Q,41dfHHkMU34,South China Morning Post,none
106,Ritholtz&#39;s Josh Brown on the US-China trade war and stocks reaching record highs,"Josh Brown, Ritholtz Wealth Management, and Jenny Harrington, Gilman Hill Asset Management CEO and portfolio manager, join 'Fast Money Halftime Report' ...",2019-12-12T19:18:16Z,UCrp_UI8XtuYfpiqluWLD7Lw,-AXPEKuvUS4,CNBC Television,none
107,Trade War: US and China sign breakthrough ‘phase one’ deal,Subscribe to our YouTube channel for free here: https://sc.mp/subscribe-youtube The US and China have made major headway towards resolving their trade ...,2020-01-16T03:26:48Z,UC4SUWizzKc1tptprBkWjX2Q,Efg_7RY0-8M,South China Morning Post,none
108,The Realities Of Trump&#39;s Trade War,"""Trade wars are good and easy to win,"" President Donald J. Trump famously tweeted. But how would one really impact everyday Americans? We traveled across ...",2019-01-14T15:24:48Z,UCZaT_X_mc0BI-djXOlfhqWQ,9wjjQ55S4Nc,VICE News,none
109,The Heat: US-China trade war,"To discuss, tonight's panel includes Lu Xiankun, a fomrer senior negotiator for China at the World Trade Organization; Merrill Matthews, a resident scholar with ...",2018-09-25T00:15:15Z,UCj7wKsOBhRD9Jy4yahkMRMw,QO46SXYbx7U,CGTN America,none
110,"Germany is the tail on US-China trade war dog, strategist says | Squawk Box Europe","Mark Phelps, CIO of concentrated global equities at AllianceBernstein, discusses the impact of the Sino-U.S. trade war on the German economy.",2019-05-15T09:00:06Z,UCF8HUTbUwPKh2Q-KpGOCVGw,nZYc8Vd5q_M,CNBC International TV,none
111,US-China trade war: Who has the upper hand?,"The Coming Collapse of China” author Gordon Chang, University of Maryland economist Peter Morici, Mercatus Center senior research fellow Veronique de ...",2018-06-20T00:07:42Z,UCCXoCcu9Rp7NPbTzIvogpZg,qLZKZ_AmDc8,Fox Business,none
112,Top 5 Trade Promises China Has Broken | US China Trade War | China Uncensored,The US China Trade War is in full swing as Trump and China battle it out. Here is a list of the 5 biggest trade promises China has broken with the WTO (World ...,2019-05-31T16:00:05Z,UCgFP46yVT-GG4o1TgXn-04Q,PK5x5IZ2Jvw,China Uncensored,none
113,US-China Trade War | What does this mean for Amazon Sellers?,LEARN the entire A-Z process of How to Sell on Amazon FBA! Watch here: https://youtu.be/XDv6u7Pw3m4 Want to be coached by award-winning 8-figure ...,2019-05-08T23:47:48Z,UC0iJ3ldvDUGiUPfGiiifzVQ,PmZkNzHY800,Jungle Scout,none
114,US-China trade war – day 105 and counting,Subscribe to our YouTube channel for free here: https://sc.mp/2kAfuvJ It has been more than 100 days since the United States started imposing billions of dollars ...,2018-10-19T13:02:30Z,UC4SUWizzKc1tptprBkWjX2Q,0R4l-lD1d2U,South China Morning Post,none
115,How US-China trade war could damage auto industry: Former Toyota exec,"Jim Press, RML Automotive president and a former Toyota executive, discusses how auto tariffs are giving companies enormous uncertainty around investment ...",2018-07-09T19:14:48Z,UCrp_UI8XtuYfpiqluWLD7Lw,oXsx7G9YaVA,CNBC Television,none
116,US-China Trade War: What is Trump doing and what does it mean for You? (BBC Hindi),दुनिया की दो सबसे बड़ी अर्थव्यवस्थाएं इन दिनों एक दूसरे के ख़िलाफ़ ज़हर उगल रही हैं. अमरीका और चीन दोनों ही एक दूसरे ...,2018-07-06T11:04:25Z,UCN7B-QD0Qgn2boVH5Q0pOWg,2UGRQDh4nro,BBC News Hindi,none
117,US-China trade war: Trump shrugs off concerns,US President Donald Trump has shrugged off fears of a protracted trade war with China. He says investments are flooding into the United States and that the ...,2019-08-07T06:00:44Z,UCNye-wNBqNL5ZzHSJj3l8Bg,5AWIYgTCd4U,Al Jazeera English,none
118,"Forget trade deficit, here&#39;s the number that tells a different story of US-China trade","CNBC's Steve Liesman joins ""Squawk Box"" with a report on what experts are saying about how the trade war is affecting the economy and how U.S. foreign ...",2019-05-21T13:15:38Z,UCrp_UI8XtuYfpiqluWLD7Lw,VG-aEwY0R50,CNBC Television,none
119,"US-China Trade War Has Given a Lift  to Other Countries, but Not Indonesia","Southeast Asia has been a major winner in the U.S.-China trade war. The region has seen a wave of new factories, as manufacturers move out of China to avoid ...",2020-01-24T04:43:10Z,UCVSNOxehfALut52NbkfRBaA,p5BFKWYX8tU,VOA News,none
120,Global markets continue downward spiral amid US-China trade war,"Global financial markets continued a downward spiral on Aug 6 with no end in sight to the US-China trade war, which spilled over into currencies. Mr Jeff Ng ...",2019-08-06T13:21:43Z,UC83jt4dlz1Gjl58fzQrrKZg,OOkogcZH5-k,CNA,none
121,US-China Trade war hits semiconductor industry,"Aikiko Fujuta of Yahoo Finance reports on why some U.S. chip makers are reluctant about the U.S.-China trade deal. Also, Rick Julie Hyman, Adam Shapiro and ...",2019-03-19T17:28:24Z,UCEAZeUIeJs0IjQiqTCdVSIg,6G1lzRpV5Yc,Yahoo Finance,none
122,US - China trade war: the end of free trade as we know it?,Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN Visit our website: ...,2018-08-23T18:36:57Z,UCQfwfsi5VrQ8yKZ-UWmAEFg,l6BJhdlUyPA,FRANCE 24 English,none
123,Steve Pruitt explains the latest in the US-China trade war,"CGTN's Mike Walter speaks with Steve Pruitt, the former director of the Budget Committee for the U.S. House of Representatives on the current trade conflict ...",2018-08-04T00:01:38Z,UCj7wKsOBhRD9Jy4yahkMRMw,lGJVTQ7z_6g,CGTN America,none
124,Fireworks owner speaks out on US-China trade war,"Steve Pelkey, CEO of Atlas Pyrovision, joins ""Squawk on the Street"" to discuss the impact of U.S-China trade tensions on businesses like his own fireworks ...",2019-06-17T15:49:28Z,UCrp_UI8XtuYfpiqluWLD7Lw,UDIIWQmINRA,CNBC Television,none
125,US-China trade war begins to thaw as new tariffs halted,"The world's two biggest economies have signalled they may be ready to end their ongoing trade war. During a meeting at the G20 Summit, the United States and ...",2018-12-02T08:04:33Z,UCoMdktPbSTixAyNGwb-UYkQ,ISi_paofJGM,Sky News,none
126,The role of technology in the US-China trade war,"On July 18, the Global Economy and Development program at Brookings and the American Enterprise Institute co-hosted an event to discuss the state of ...",2019-07-18T18:55:17Z,UCi7jxgIOxcRaF4Q54U7lF3g,z4jaaZLE7ho,Brookings Institution,none
127,"Ray Dalio on U.S. - China Trade Tensions, Markets","Ray Dalio, hedge fund giant Bridgewater Associates, joins 'Squawk Box' to discuss markets, interest rates, the debt market and U.S.-China trade tensions.",2018-11-15T19:46:06Z,UCvJJ_dzjViJCoLf5uKUTwoA,ZTJkNDlHB3s,CNBC,none
128,Robert Hormats Explains the Evolution of the U.S.-China Trade War,"Jun.28 -- Robert Hormats, vice-chair at Kissinger Associates, discusses the expansion of the U.S.-China trade war. He speaks with Bloomberg's Tom Keene on ...",2019-06-28T16:00:24Z,UCIALMKvObZNtJ6AmdCLP7Lg,OiB5e7dy_IA,Bloomberg Markets and Finance,none
129,Unpacking the ‘phase one’ deal for the US-China trade war,Subscribe to our YouTube channel for free here: https://sc.mp/subscribe-youtube The US and China have reached what's being called a “phase one” agreement ...,2020-01-16T07:27:59Z,UC4SUWizzKc1tptprBkWjX2Q,IoR0RwCYhvs,South China Morning Post,none
130,China - US relations: How a trade war became a tech war - BBC News,"The US and China have been struggling for economic supremacy. But their fight has moved on from charging new taxes on imports, to attacking each others' ...",2019-06-22T09:00:00Z,UC16niRr50-MSBwiO3YDb3RA,BgTKh4Rx-LI,BBC News,none
131,Stock markets plunge as U.S.-China trade war escalates with no end in sight,The trade battle between the U.S. and China is rocking stock markets around the world. Market futures predict a rebound today after Wall Street's worst day of the ...,2019-08-06T11:38:51Z,UC-SJ6nODDmufqBzPBwCvYvQ,kZ1TQji-EtM,CBS This Morning,none
132,Will the US-China trade war dampen the world economy?,Stock markets in Asia and Europe started the week off low following Friday's escalation in the US-China trade war. Hours after Beijing announced plans to ...,2019-08-26T11:05:48Z,UCknLrEdhRCp1aegoMqRaCZg,FDge91h_WBQ,DW News,none
133,Richard Wolff on Who Profits from the US-China Trade War,"""We live in a strange society where the big capitalists in the airplane business lobby their friends, the politicians, lying, and case studies, and lawyers, figuring ...",2019-10-29T10:53:56Z,UCK-6FjMu9OI8i0Fo6bkW0VA,9V-m65rFg4k,Democracy At Work,none
134,Here’s who pays the price for brewing U.S.-China trade war,"As a trade showdown between the U.S. and China escalates, there's fears of how a trade war could hurt both countries. Special correspondent Katrina Yu ...",2018-04-04T22:35:03Z,UC6ZFN9Tx6xh-skXCuRHCDpQ,06AVqAu_clo,PBS NewsHour,none
135,Trade War Getting Worse 10% tariff on a further $300 billion in Chinese imports,Click here https://bit.ly/2wJs0SV to Download our Android APP to have access to 1000's of #Smart_Courses covering length and breadth of almost all ...,2019-08-04T09:05:00Z,UCrC8mOqJQpoB7NuIMKIS6rQ,lfbRsTo9VmY,Study IQ education,none
136,Explaining a US-China &#39;trade war&#39; with soybeans,"China is the world's biggest buyer of US soybeans. CNN's Matt Rivers explores what could happen to them in the event of a ""trade war.""",2018-03-30T17:06:52Z,UCe-4xQosMQGkIA8mT4sR98Q,00cCDWzU6UI,CNN Business,none
137,Expect the US-China trade war to heat up: Maxim Group&#39;s Nehal Chokshi,"Nehal Chokshi, managing director for enterprise and consumer technology at Maxim Group, joins ""Squawk Box"" to discuss tech stocks and how they'll be ...",2019-10-08T11:17:22Z,UCrp_UI8XtuYfpiqluWLD7Lw,p_YtE1Za0jU,CNBC Television,none
138,"US-China trade war is also a cold war, tech war and currency war: Academic | Squawk Box Europe","Lutfey Siddiqi, adjunct professor at the National University of Singapore and visiting professor in practice at LSE, discusses his expectations from this week's ...",2019-07-30T11:30:00Z,UCF8HUTbUwPKh2Q-KpGOCVGw,gUR250IZyj0,CNBC International TV,none
139,How Trump&#39;s Trade War Went From Method to Madness,"Over the course of the US-China Trade War, the Trump administration's aggressive policies and unpredictable behavior have lead to the negotiating table.",2019-12-05T11:00:01Z,UCUMZ7gohGI9HcU9VNsr2FJQ,6OD8LIqllwg,Bloomberg QuickTake Originals,none
140,Will the US-China Trade War Affect You? #ZonTRENDS Weekly Amazon News for Sellers,AmazonNews #ChinaTrade #ChinaTariff Will your products be affected? Here are the HS codes that are jumping to 25%: ...,2019-05-10T23:28:14Z,UCMFKz4QVV5JrXZ2YoyLVfLw,ypky_eDcu-k,ZonGuru,none
141,The US-China Trade War and Why It Rattles the Stock Market,"Learn how to invest in stocks: https://www.lumovest.com The U.S.-China Trade War and Why It Rattles the Stock Market Today, we're going to explain the context ...",2018-06-13T13:52:45Z,UCd3Q7fqOGb9umTMfCwDCFTw,6xB-6Y6PZiY,Lumovest,none
142,US-China trade war worries tourism industry,"Washington DC's tourism marketing agency stays optimistic about Chinese tourism to the U.S., despite a still-raging trade war that prompted some tourists to opt ...",2019-10-28T07:05:51Z,UC52X5wxOL_s5yw0dQk7NtgA,uyew3NMSWmU,Associated Press,none
143,Jim Cramer: Ideological divides could make the US-China trade war &#39;go on for years&#39;,CNBC's Jim Cramer said he believes ideological differences between those who support free trade and politicians who have a populist bent could extend the ...,2019-11-15T00:04:19Z,UCrp_UI8XtuYfpiqluWLD7Lw,_9nx90pNmkc,CNBC Television,none
144,US-China Conflict: From Trade War to Cold War?,"From globalization and capital markets to global trade and innovation policy, Stephen Roach of Yale Jackson Institute for Global Affairs is a leading voice on the ...",2019-12-06T01:07:14Z,UCJiCrXs-s-pZtjBl7T_O1pQ,yqIWKZWwv9o,Chicago Council on Global Affairs,none
145,US-China trade war: Its impact on the global economy,"Nine major economies around the world, including the UK, Germany, Russia, Singapore and Brazil, are on the brink of recession. The economic impact of the ...",2019-08-29T10:57:34Z,UC2ozzcjJsD0Q1DglEytSZrQ,Tov1VudSpsQ,Business Today,none
146,Will The U.S.- China Trade War Cause a Recession?,"The U.S. economy has grown for 122 consecutive months following the Great Recession, marking the longest economic expansion in American history.",2019-08-12T17:40:06Z,UChirEOpgFCupRAk5etXqPaA,drpM2SJkCUs,Bloomberg QuickTake News,none
147,Stocks fall amid fresh tensions in US-China trade war,Stock market sentiment was fragile on Aug 26 as investors followed the latest flare-ups in the US-China trade war. Asian markets pared steep losses from earlier ...,2019-08-26T13:01:40Z,UC83jt4dlz1Gjl58fzQrrKZg,sio9xZtR4gA,CNA,none
